UserID,CourseName,trainingName,SessionDuration,SessionsPerWeek,CourseCompletion,UserSatisfaction,SignUpDate,LastActiveDate,QuizScores,FeedbackComments
user_442,Self-enabling object-oriented process improvement,Bac+5 Lead Développeur B-School by BNP Paribas,45,8,0,3,2023-05-01,2024-04-21,96.80803942294747,La formation manquait d'interactivité et d'exemples concrets.
user_443,Centralized responsive capacity,Bac+5 Dev VR & Jeux Vidéo,51,5,1,5,2023-03-29,2024-05-29,78.41663132064345,La durée de la formation était insuffisante pour couvrir tous les sujets.
user_444,Triple-buffered asynchronous model,Bac+5 Dev VR & Jeux Vidéo,74,3,0,4,2023-02-05,2024-03-21,72.80400450879222,Support de cours très complet.
user_445,Proactive demand-driven open system,Bac+5 Lead Développeur B-School by BNP Paribas,58,1,1,4,2023-03-26,2024-04-13,98.33378548100316,Les exercices pratiques n'étaient pas suffisamment stimulants.
user_446,Expanded zero administration structure,,38,4,0,4,2023-04-30,2024-03-13,85.24981943150894,Arrivée standard Réalisez certains éléments des trucs.
user_447,Expanded didactic customer loyalty,Bac+5 Lead Développeur B-School by BNP Paribas,27,6,1,3,2023-10-26,2024-06-03,97.757825537768,La formation était très enrichissante.
user_448,Phased impactful productivity,Bac+3 Développement Web,79,1,0,3,2023-05-18,2024-06-11,69.51837434929735,La formation manquait d'interactivité et d'exemples concrets.
user_449,Team-oriented tangible array,Bac+5 Lead Dev,85,8,1,5,2023-03-06,2024-04-13,94.31142257669524,Le niveau de la formation ne correspondait pas à mes attentes.
user_450,Expanded didactic customer loyalty,Bac+5 Dev VR & Jeux Vidéo,92,1,1,5,2023-06-30,2024-03-25,74.8369846408716,La formation manquait d'interactivité et d'exemples concrets.
user_451,Right-sized object-oriented process improvement,Bac+5 Lead Dev,74,5,0,4,2023-06-15,2024-06-07,91.72903272143238,Le matériel pédagogique était obsolète.
user_452,Centralized responsive capacity,Bac+5 Dev VR & Jeux Vidéo,92,1,0,3,2023-03-27,2024-04-07,83.47082577807583,Le rythme de la formation était trop rapide pour moi.
user_453,Centralized responsive capacity,Bac+5 Dev VR & Jeux Vidéo,15,8,1,2,2023-09-09,2024-04-12,82.66348647958168,Le contenu était trop théorique et peu applicable en pratique.
user_454,Centralized responsive capacity,Bac+5 Dev VR & Jeux Vidéo,83,5,0,2,2023-12-28,2024-06-11,72.05838629482331,Contenu intéressant mais parfois trop dense.
user_455,Centralized responsive capacity,Bac+3 Développement Web,38,7,1,3,2023-07-13,2024-03-02,53.54320688423264,La formation a répondu à mes attentes.
user_456,Expanded didactic customer loyalty,Bac+5 Lead Dev,32,9,0,1,2023-01-27,2024-03-13,88.44541043174499,Très bon équilibre entre théorie et pratique.
user_457,Re-contextualized encompassing project,Bac+5 Dev VR & Jeux Vidéo,36,8,0,2,2023-03-15,2024-05-12,82.77215713472407,Très bon équilibre entre théorie et pratique.
user_458,Centralized responsive capacity,Bac+5 Lead Développeur B-School by BNP Paribas,62,2,1,1,2023-04-05,2024-04-19,99.16429639553652,La formation a répondu à mes attentes.
user_459,Proactive demand-driven open system,Bac+3 Développement Web,40,7,1,4,2023-03-23,2024-02-01,67.12294010655467,Le matériel pédagogique était obsolète.
user_460,Right-sized object-oriented process improvement,Bac+3 Développement Web,75,6,1,3,2023-05-12,2024-01-08,61.77023420340406,La formation manquait d'interactivité et d'exemples concrets.
user_461,Managed encompassing capacity,Bac+3 Développement Web,94,5,1,4,2023-07-12,2024-01-24,52.34583870177703,Le formateur était très compétent.
user_462,Stand-alone methodical ability,Bac+3 Développement Web,15,7,1,2,2023-12-11,2024-01-12,63.797612878256245,Le matériel pédagogique était obsolète.
user_463,Centralized responsive capacity,Bac+3 Développement Web,79,4,0,1,2023-01-23,2024-05-29,53.34621195554514,La durée de la formation était insuffisante pour couvrir tous les sujets.
user_464,Proactive demand-driven open system,Bac+5 Dev VR & Jeux Vidéo,12,1,0,3,2023-10-14,2024-01-04,84.90294154509212,Support de cours très complet.
user_465,Managed encompassing capacity,Bac+3 Développement Web,107,7,0,2,2023-06-09,2024-04-07,58.00759842698397,Le niveau de la formation ne correspondait pas à mes attentes.
user_466,Stand-alone methodical ability,Bac+5 Lead Dev,33,1,1,3,2023-08-09,2024-04-09,88.40057829438896,Le contenu était trop théorique et peu applicable en pratique.
user_467,Open-source bandwidth-monitored analyzer,Bac+5 Lead Dev,76,5,0,4,2023-12-24,2024-04-28,91.540904211632,Les exercices pratiques n'étaient pas suffisamment stimulants.
user_468,Expanded zero administration structure,Bac+5 Lead Développeur B-School by BNP Paribas,35,2,0,4,2023-10-26,2024-05-17,97.69286607433672,La formation a répondu à mes attentes.
user_469,Triple-buffered asynchronous model,Bac+5 Lead Dev,119,8,0,1,2023-04-10,2024-01-16,90.6932823105877,Le matériel pédagogique était obsolète.
user_470,Innovative upward-trending intranet,Bac+3 Développement Web,19,6,1,4,2023-09-26,2024-06-13,54.24046412249318,Les objectifs de la formation n'étaient pas clairement définis.
user_471,Team-oriented heuristic Graphic Interface,Bac+3 Développement Web,8,4,0,4,2023-09-29,2024-05-05,55.405093302386746,Les exercices pratiques m'ont beaucoup aidé.
user_472,Stand-alone methodical ability,Bac+5 Dev VR & Jeux Vidéo,45,8,0,1,2023-06-20,2024-01-01,80.29632368278807,"Bonne pédagogie, mais un peu trop rapide."
user_473,Expanded zero administration structure,Bac+3 Développement Web,65,1,1,1,2023-05-11,2024-05-28,62.36715715986457,La formation a répondu à mes attentes.
user_474,Team-oriented heuristic Graphic Interface,Bac+3 Développement Web,61,2,1,3,2023-08-14,2024-02-28,55.76459458689664,Le formateur n'était pas assez disponible pour répondre aux questions.
user_475,Implemented exuding customer loyalty,Bac+3 Développement Web,49,7,0,2,2023-09-08,2024-02-02,58.17239918526069,La durée de la formation était insuffisante pour couvrir tous les sujets.
user_476,Managed encompassing capacity,Bac+3 Développement Web,47,9,1,1,2023-01-26,2024-01-27,64.50490437386706,J'ai apprécié le contenu clair et structuré.
user_477,Managed encompassing capacity,Bac+5 Lead Dev,113,4,0,5,2023-07-17,2024-06-13,91.24586908229615,La durée de la formation était insuffisante pour couvrir tous les sujets.
user_478,Expanded zero administration structure,Bac+3 Développement Web,115,8,0,5,2023-06-08,2024-03-10,51.41642615269145,Le formateur était très compétent.
user_479,Phased impactful productivity,Bac+5 Dev VR & Jeux Vidéo,92,3,0,2,2023-01-20,2024-01-28,76.91791796111366,Le formateur n'était pas assez disponible pour répondre aux questions.
user_480,Expanded didactic customer loyalty,Bac+5 Lead Dev,109,4,0,5,2023-02-02,2024-04-16,94.96202967478474,Le rythme de la formation était trop rapide pour moi.
user_481,Expanded zero administration structure,Bac+5 Lead Dev,23,2,0,2,2023-02-25,2024-03-31,94.16313626808282,Le matériel pédagogique était obsolète.
user_482,Managed encompassing capacity,Bac+3 Développement Web,46,6,1,2,2023-12-26,2024-06-09,51.7157871846553,Support de cours très complet.
user_483,Self-enabling object-oriented process improvement,Bac+3 Développement Web,47,9,0,3,2023-08-01,2024-03-25,61.76948966821961,La formation manquait d'interactivité et d'exemples concrets.
user_484,Right-sized object-oriented process improvement,Bac+5 Dev VR & Jeux Vidéo,53,7,1,3,2023-05-06,2024-02-06,80.06005397016985,Le formateur n'était pas assez disponible pour répondre aux questions.
user_485,Adaptive system-worthy paradigm,Bac+3 Développement Web,15,8,1,4,2023-02-26,2024-05-06,53.82866974673055,La formation a répondu à mes attentes.
user_486,Implemented exuding customer loyalty,Bac+5 Dev VR & Jeux Vidéo,58,8,1,3,2023-11-22,2024-04-15,73.93035896871649,"Bonne pédagogie, mais un peu trop rapide."
user_487,Phased impactful productivity,Bac+5 Lead Dev,89,5,1,3,2023-06-30,2024-01-09,90.26922621595644,Très bon équilibre entre théorie et pratique.
user_488,Team-oriented heuristic Graphic Interface,Bac+3 Développement Web,10,9,1,4,2023-02-07,2024-04-18,58.35581769606708,Les exercices pratiques n'étaient pas suffisamment stimulants.
user_489,Proactive demand-driven open system,Bac+5 Dev VR & Jeux Vidéo,51,2,0,5,2023-08-24,2024-04-28,75.41112308946074,La formation manquait d'interactivité et d'exemples concrets.
user_490,Proactive demand-driven open system,Bac+3 Développement Web,23,7,0,3,2023-02-20,2024-04-28,61.33944591494959,Les exercices pratiques n'étaient pas suffisamment stimulants.
user_491,Ameliorated local capability,,22,8,0,2,2023-01-29,2024-04-15,70.28865408242704,Fine plomb vend avant la réunion.
user_492,Centralized responsive capacity,Bac+5 Dev VR & Jeux Vidéo,17,7,1,5,2023-12-25,2024-03-05,77.97836667052508,Le formateur n'était pas assez disponible pour répondre aux questions.
user_493,Open-source bandwidth-monitored analyzer,Bac+3 Développement Web,82,4,1,3,2023-08-02,2024-05-07,67.00234719544832,Les exercices pratiques n'étaient pas suffisamment stimulants.
user_494,Front-line next generation solution,Bac+3 Développement Web,31,8,1,2,2023-11-07,2024-01-23,68.05955939971129,La formation a répondu à mes attentes.
user_495,Innovative upward-trending intranet,Bac+5 Lead Dev,63,6,0,3,2023-02-25,2024-06-03,94.216411727034,J'ai apprécié le contenu clair et structuré.
user_496,Triple-buffered asynchronous model,Bac+5 Lead Dev,38,2,0,1,2023-09-06,2024-02-21,91.18654239642127,Les supports de cours manquaient de clarté.
user_497,Re-contextualized encompassing project,Bac+5 Dev VR & Jeux Vidéo,119,3,1,5,2023-09-02,2024-02-25,83.77126849257814,La durée de la formation était insuffisante pour couvrir tous les sujets.
user_498,Re-contextualized encompassing project,Bac+5 Dev VR & Jeux Vidéo,86,6,1,1,2023-04-26,2024-01-23,84.39943314893063,Contenu intéressant mais parfois trop dense.
user_499,Expanded zero administration structure,Bac+5 Dev VR & Jeux Vidéo,30,5,1,2,2023-04-15,2024-05-18,74.1511965754132,Les objectifs de la formation n'étaient pas clairement définis.
user_500,Expanded didactic customer loyalty,Bac+3 Développement Web,110,1,1,2,2023-01-21,2024-01-17,50.76523629742662,Le formateur n'était pas assez disponible pour répondre aux questions.
user_501,Profound static encryption,Bac+5 Dev VR & Jeux Vidéo,13,1,0,1,2023-08-02,2024-03-04,83.45725580528158,Le contenu était trop théorique et peu applicable en pratique.
user_502,Implemented exuding customer loyalty,Bac+5 Lead Dev,103,4,1,2,2023-05-18,2024-05-26,90.43413821063658,La durée de la formation était insuffisante pour couvrir tous les sujets.
user_503,Centralized responsive capacity,Bac+3 Développement Web,97,2,0,4,2023-08-15,2024-05-19,51.27855828519042,Contenu intéressant mais parfois trop dense.
user_504,Expanded zero administration structure,Bac+5 Lead Dev,108,1,0,5,2023-09-08,2024-01-25,86.73729801845823,La formation était très enrichissante.
user_505,Profound static encryption,,61,4,0,5,2023-08-02,2024-06-02,70.89320428065231,Le caractère répond à une taxe de reconnaissance commence à reconnaître.
user_506,Triple-buffered asynchronous model,Bac+5 Lead Dev,23,8,0,2,2023-10-30,2024-02-29,92.8166091580052,Le contenu était trop théorique et peu applicable en pratique.
user_507,Ameliorated local capability,Bac+5 Dev VR & Jeux Vidéo,98,5,0,5,2023-05-18,2024-01-06,71.4043355866186,Les supports de cours manquaient de clarté.
user_508,Team-oriented heuristic Graphic Interface,Bac+5 Dev VR & Jeux Vidéo,95,4,1,4,2023-02-07,2024-03-16,81.4621986210675,Le matériel pédagogique était obsolète.
user_509,Team-oriented tangible array,Bac+5 Lead Développeur B-School by BNP Paribas,109,4,0,4,2023-05-31,2024-04-23,97.53857091795196,"Bonne pédagogie, mais un peu trop rapide."
user_510,Right-sized object-oriented process improvement,Bac+3 Développement Web,107,6,1,2,2023-06-05,2024-02-10,52.00586526196787,"Bonne pédagogie, mais un peu trop rapide."
user_511,Proactive demand-driven open system,Bac+3 Développement Web,99,9,0,4,2023-08-12,2024-06-10,64.20157726184169,Support de cours très complet.
user_512,Open-source bandwidth-monitored analyzer,Bac+3 Développement Web,114,6,1,2,2023-12-02,2024-03-12,53.10413716440958,Support de cours très complet.
user_513,Team-oriented heuristic Graphic Interface,Bac+3 Développement Web,49,9,0,4,2023-04-11,2024-02-27,50.32356189829798,Le matériel pédagogique était obsolète.
user_514,Phased impactful productivity,Bac+5 Lead Dev,32,1,0,3,2023-06-01,2024-03-02,92.3556468056634,Support de cours très complet.
user_515,Innovative upward-trending intranet,Bac+5 Lead Dev,51,3,0,1,2023-12-03,2024-04-12,87.3392473867182,J'ai apprécié le contenu clair et structuré.
user_516,Innovative upward-trending intranet,Bac+5 Lead Développeur B-School by BNP Paribas,92,5,0,2,2023-05-06,2024-05-23,98.37876447617153,Le matériel pédagogique était obsolète.
user_517,Phased impactful productivity,Bac+3 Développement Web,25,4,0,5,2023-07-29,2024-04-25,63.28080860908946,Le contenu était trop théorique et peu applicable en pratique.
user_518,Adaptive system-worthy paradigm,Bac+5 Dev VR & Jeux Vidéo,66,2,0,4,2023-12-03,2024-01-10,72.08567813121948,Les supports de cours manquaient de clarté.
user_519,Centralized responsive capacity,Bac+5 Lead Dev,7,1,0,5,2023-06-26,2024-05-05,87.60308225205199,Contenu intéressant mais parfois trop dense.
user_520,Team-oriented tangible array,Bac+3 Développement Web,64,3,1,3,2023-02-09,2024-03-03,63.33442071930216,La formation manquait d'interactivité et d'exemples concrets.
user_521,Self-enabling object-oriented process improvement,Bac+5 Dev VR & Jeux Vidéo,111,8,0,3,2023-04-25,2024-05-25,72.16724003528918,Très bon équilibre entre théorie et pratique.
user_522,Self-enabling object-oriented process improvement,Bac+3 Développement Web,92,9,1,2,2023-08-24,2024-02-03,61.19974801247514,La durée de la formation était insuffisante pour couvrir tous les sujets.
user_523,Implemented exuding customer loyalty,Bac+5 Lead Dev,39,6,0,2,2023-12-15,2024-02-01,94.52712396595656,Très bon équilibre entre théorie et pratique.
user_524,Centralized responsive capacity,Bac+5 Lead Dev,12,2,1,3,2023-06-29,2024-04-06,88.12213357660237,Les exercices pratiques n'étaient pas suffisamment stimulants.
user_525,Phased impactful productivity,Bac+5 Dev VR & Jeux Vidéo,38,6,1,5,2023-01-18,2024-03-01,73.23096970867496,J'ai apprécié le contenu clair et structuré.
user_526,Stand-alone methodical ability,Bac+5 Dev VR & Jeux Vidéo,119,2,0,1,2023-11-25,2024-03-12,76.54126103555468,Le contenu était trop théorique et peu applicable en pratique.
user_527,Stand-alone methodical ability,Bac+5 Lead Dev,25,5,1,5,2023-06-06,2024-04-04,94.59326328818474,Les exercices pratiques n'étaient pas suffisamment stimulants.
user_528,Centralized responsive capacity,Bac+5 Dev VR & Jeux Vidéo,9,4,0,2,2023-11-28,2024-04-03,77.20143406752183,Très bon équilibre entre théorie et pratique.
user_529,Phased impactful productivity,Bac+5 Lead Dev,51,2,0,5,2023-03-31,2024-01-07,92.32105925541885,Le contenu était trop théorique et peu applicable en pratique.
user_530,Adaptive system-worthy paradigm,Bac+5 Dev VR & Jeux Vidéo,14,5,1,3,2023-11-12,2024-02-04,73.91806042682941,Les exercices pratiques m'ont beaucoup aidé.
user_531,Centralized responsive capacity,Bac+5 Lead Dev,88,1,0,3,2023-02-14,2024-04-06,87.93871276066427,La formation manquait d'interactivité et d'exemples concrets.
user_532,Centralized responsive capacity,Bac+5 Dev VR & Jeux Vidéo,68,8,1,5,2023-05-15,2024-04-24,82.1741120670784,La formation manquait d'interactivité et d'exemples concrets.
user_533,Open-source bandwidth-monitored analyzer,Bac+3 Développement Web,108,8,0,3,2023-07-03,2024-05-29,53.17386320147217,Le rythme de la formation était trop rapide pour moi.
user_534,Re-contextualized encompassing project,Bac+3 Développement Web,115,4,0,2,2023-12-08,2024-05-16,51.77440313131821,La durée de la formation était insuffisante pour couvrir tous les sujets.
user_535,Team-oriented tangible array,Bac+5 Dev VR & Jeux Vidéo,79,4,0,5,2023-09-02,2024-02-26,81.48400895260434,J'ai apprécié le contenu clair et structuré.
user_536,Innovative upward-trending intranet,,61,2,1,4,2023-02-03,2024-02-09,85.07768558159219,Construire des conduites sombres amendes elles-mêmes avant.
